r_A,g_r
1.081236243247985646e-02,0.000000000000000000e+00
3.243708729743956937e-02,0.000000000000000000e+00
5.406181216239928228e-02,0.000000000000000000e+00
7.568653702735900213e-02,0.000000000000000000e+00
9.731126189231871504e-02,0.000000000000000000e+00
1.189359867572784279e-01,0.000000000000000000e+00
1.405607116222381547e-01,0.000000000000000000e+00
1.621854364871978815e-01,0.000000000000000000e+00
1.838101613521575528e-01,0.000000000000000000e+00
2.054348862171173073e-01,0.000000000000000000e+00
2.270596110820770064e-01,0.000000000000000000e+00
2.486843359470367054e-01,0.000000000000000000e+00
2.703090608119964600e-01,0.000000000000000000e+00
2.919337856769561590e-01,0.000000000000000000e+00
3.135585105419158580e-01,0.000000000000000000e+00
3.351832354068755571e-01,0.000000000000000000e+00
3.568079602718353671e-01,0.000000000000000000e+00
3.784326851367950106e-01,0.000000000000000000e+00
4.000574100017546542e-01,0.000000000000000000e+00
4.216821348667144087e-01,0.000000000000000000e+00
4.433068597316741632e-01,0.000000000000000000e+00
4.649315845966338623e-01,0.000000000000000000e+00
4.865563094615935613e-01,0.000000000000000000e+00
5.081810343265533714e-01,0.000000000000000000e+00
5.298057591915129594e-01,0.000000000000000000e+00
5.514304840564727694e-01,0.000000000000000000e+00
5.730552089214324685e-01,0.000000000000000000e+00
5.946799337863921675e-01,0.000000000000000000e+00
6.163046586513518665e-01,0.000000000000000000e+00
6.379293835163115656e-01,0.000000000000000000e+00
6.595541083812712646e-01,0.000000000000000000e+00
6.811788332462309636e-01,0.000000000000000000e+00
7.028035581111907737e-01,0.000000000000000000e+00
7.244282829761504727e-01,0.000000000000000000e+00
7.460530078411100607e-01,0.000000000000000000e+00
7.676777327060699818e-01,0.000000000000000000e+00
7.893024575710295698e-01,0.000000000000000000e+00
8.109271824359892689e-01,0.000000000000000000e+00
8.325519073009490789e-01,0.000000000000000000e+00
8.541766321659085559e-01,0.000000000000000000e+00
8.758013570308684770e-01,0.000000000000000000e+00
8.974260818958281760e-01,0.000000000000000000e+00
9.190508067607877640e-01,0.000000000000000000e+00
9.406755316257475741e-01,0.000000000000000000e+00
9.623002564907073841e-01,0.000000000000000000e+00
9.839249813556669721e-01,0.000000000000000000e+00
1.005549706220626671e+00,0.000000000000000000e+00
1.027174431085586592e+00,0.000000000000000000e+00
1.048799155950546069e+00,0.000000000000000000e+00
1.070423880815505768e+00,0.000000000000000000e+00
1.092048605680465689e+00,0.000000000000000000e+00
1.113673330545425166e+00,0.000000000000000000e+00
1.135298055410385087e+00,0.000000000000000000e+00
1.156922780275344786e+00,0.000000000000000000e+00
1.178547505140304263e+00,0.000000000000000000e+00
1.200172230005264185e+00,0.000000000000000000e+00
1.221796954870224106e+00,0.000000000000000000e+00
1.243421679735183583e+00,0.000000000000000000e+00
1.265046404600143282e+00,0.000000000000000000e+00
1.286671129465102759e+00,0.000000000000000000e+00
1.308295854330062680e+00,0.000000000000000000e+00
1.329920579195022601e+00,0.000000000000000000e+00
1.351545304059982300e+00,0.000000000000000000e+00
1.373170028924941777e+00,0.000000000000000000e+00
1.394794753789901698e+00,0.000000000000000000e+00
1.416419478654861175e+00,0.000000000000000000e+00
1.438044203519821096e+00,0.000000000000000000e+00
1.459668928384780795e+00,0.000000000000000000e+00
1.481293653249740494e+00,0.000000000000000000e+00
1.502918378114700193e+00,0.000000000000000000e+00
1.524543102979659892e+00,0.000000000000000000e+00
1.546167827844619591e+00,0.000000000000000000e+00
1.567792552709579290e+00,0.000000000000000000e+00
1.589417277574538989e+00,0.000000000000000000e+00
1.611042002439498910e+00,0.000000000000000000e+00
1.632666727304458387e+00,0.000000000000000000e+00
1.654291452169418308e+00,0.000000000000000000e+00
1.675916177034377785e+00,0.000000000000000000e+00
1.697540901899337484e+00,0.000000000000000000e+00
1.719165626764297405e+00,0.000000000000000000e+00
1.740790351629256882e+00,0.000000000000000000e+00
1.762415076494216803e+00,0.000000000000000000e+00
1.784039801359176280e+00,0.000000000000000000e+00
1.805664526224135980e+00,0.000000000000000000e+00
1.827289251089095901e+00,0.000000000000000000e+00
1.848913975954055822e+00,0.000000000000000000e+00
1.870538700819015299e+00,0.000000000000000000e+00
1.892163425683974998e+00,0.000000000000000000e+00
1.913788150548934475e+00,0.000000000000000000e+00
1.935412875413894396e+00,0.000000000000000000e+00
1.957037600278854317e+00,0.000000000000000000e+00
1.978662325143814016e+00,0.000000000000000000e+00
2.000287050008773715e+00,0.000000000000000000e+00
2.021911774873733414e+00,2.482203383023503450e-05
2.043536499738692669e+00,1.457969052141947104e-04
2.065161224603652812e+00,1.665528441525907519e-04
2.086785949468612511e+00,3.961458704053660374e-04
2.108410674333572210e+00,6.619873402539315325e-04
2.130035399198531909e+00,1.341960658121220179e-03
2.151660124063491608e+00,1.687740347377167903e-03
2.173284848928451307e+00,2.470738930911249229e-03
2.194909573793411006e+00,4.107369167075002742e-03
2.216534298658370705e+00,8.427013939412853621e-03
2.238159023523330404e+00,1.158715123639146583e-02
2.259783748388290103e+00,1.784453216252516322e-02
2.281408473253249802e+00,2.984913461164962617e-02
2.303033198118209501e+00,4.844244107809828753e-02
2.324657922983169200e+00,6.547818186775100635e-02
2.346282647848129344e+00,9.856264694982629082e-02
2.367907372713089043e+00,1.394822122852809598e-01
2.389532097578048297e+00,1.905873230076166602e-01
2.411156822443008441e+00,2.487467521654740110e-01
2.432781547307967696e+00,3.180539065415615152e-01
2.454406272172927395e+00,4.064016998218029642e-01
2.476030997037887538e+00,5.054490212658478976e-01
2.497655721902846793e+00,6.002718091417545976e-01
2.519280446767806492e+00,7.336525108763457537e-01
2.540905171632767079e+00,8.578040101776922555e-01
2.562529896497726334e+00,1.009512064024375322e+00
2.584154621362686033e+00,1.148202079419903043e+00
2.605779346227645732e+00,1.311983098937667735e+00
2.627404071092604987e+00,1.467034268076506276e+00
2.649028795957565130e+00,1.630519304073820841e+00
2.670653520822524385e+00,1.793091174331808535e+00
